
Input data size [28,314763] = 28 channels, 314763 frames/nFinding 28 ICA components using extended ICA.
Kurtosis will be calculated initially every 1 blocks using 6000 data points.
Decomposing 401 frames per ICA weight ((784)^2 = 314763 weights, Initial learning rate will be 0.001, block size 64.
Learning rate will be multiplied by 0.98 whenever angledelta >= 60 deg.
More than 32 channels: default stopping weight change 1E-7
Training will end when wchange < 1e-06 or after 1024 steps.
Online bias adjustment will be used.
Removing mean of each channel ...
Final training data range: -307.743 to 291.788
Computing the sphering matrix...
Starting weights are the identity matrix ...
Sphering the data ...
Beginning ICA training ... first training step may be slow ...
step 226 - lrate 0.000011, wchange 0.00078411, angledelta 117.8 deg
step 227 - lrate 0.000011, wchange 0.00072804, angledelta 119.2 deg
step 228 - lrate 0.000011, wchange 0.00064595, angledelta 120.2 deg
step 229 - lrate 0.000010, wchange 0.00048524, angledelta 117.3 deg
step 230 - lrate 0.000010, wchange 0.00048302, angledelta 114.4 deg
step 231 - lrate 0.000010, wchange 0.00054354, angledelta 120.6 deg
step 232 - lrate 0.000010, wchange 0.00057892, angledelta 122.0 deg
step 233 - lrate 0.000010, wchange 0.00054277, angledelta 123.7 deg
step 234 - lrate 0.000009, wchange 0.00054166, angledelta 123.7 deg
step 235 - lrate 0.000009, wchange 0.00051885, angledelta 124.9 deg
step 236 - lrate 0.000009, wchange 0.00052773, angledelta 117.5 deg
step 237 - lrate 0.000009, wchange 0.00048143, angledelta 123.0 deg
step 238 - lrate 0.000009, wchange 0.00044140, angledelta 118.2 deg
step 239 - lrate 0.000008, wchange 0.00042674, angledelta 119.3 deg
step 240 - lrate 0.000008, wchange 0.00043084, angledelta 119.2 deg
step 241 - lrate 0.000008, wchange 0.00038828, angledelta 118.3 deg
step 242 - lrate 0.000008, wchange 0.00035552, angledelta 114.8 deg
step 243 - lrate 0.000008, wchange 0.00039916, angledelta 121.9 deg
step 244 - lrate 0.000008, wchange 0.00040275, angledelta 116.9 deg
step 245 - lrate 0.000008, wchange 0.00036265, angledelta 121.9 deg
step 246 - lrate 0.000007, wchange 0.00033786, angledelta 116.5 deg
step 247 - lrate 0.000007, wchange 0.00029128, angledelta 113.3 deg
step 248 - lrate 0.000007, wchange 0.00037196, angledelta 123.4 deg
step 249 - lrate 0.000007, wchange 0.00037698, angledelta 116.9 deg
step 250 - lrate 0.000007, wchange 0.00034547, angledelta 121.9 deg
step 251 - lrate 0.000007, wchange 0.00034272, angledelta 119.3 deg
step 252 - lrate 0.000007, wchange 0.00030449, angledelta 126.5 deg
step 253 - lrate 0.000006, wchange 0.00025413, angledelta 120.8 deg
step 254 - lrate 0.000006, wchange 0.00024906, angledelta 119.4 deg
step 255 - lrate 0.000006, wchange 0.00023911, angledelta 115.3 deg
step 256 - lrate 0.000006, wchange 0.00020871, angledelta 117.8 deg
step 257 - lrate 0.000006, wchange 0.00021691, angledelta 116.0 deg
step 258 - lrate 0.000006, wchange 0.00023747, angledelta 121.8 deg
step 259 - lrate 0.000006, wchange 0.00021290, angledelta 119.6 deg
step 260 - lrate 0.000006, wchange 0.00024378, angledelta 121.0 deg
step 261 - lrate 0.000005, wchange 0.00020105, angledelta 119.7 deg
step 262 - lrate 0.000005, wchange 0.00023266, angledelta 121.8 deg
step 263 - lrate 0.000005, wchange 0.00024716, angledelta 125.2 deg
step 264 - lrate 0.000005, wchange 0.00022994, angledelta 124.5 deg
step 265 - lrate 0.000005, wchange 0.00018392, angledelta 115.4 deg
step 266 - lrate 0.000005, wchange 0.00019208, angledelta 121.7 deg
step 267 - lrate 0.000005, wchange 0.00016287, angledelta 115.2 deg
step 268 - lrate 0.000005, wchange 0.00015228, angledelta 117.2 deg
step 269 - lrate 0.000005, wchange 0.00013877, angledelta 109.8 deg
step 270 - lrate 0.000005, wchange 0.00014494, angledelta 116.1 deg
step 271 - lrate 0.000004, wchange 0.00012900, angledelta 116.7 deg
step 272 - lrate 0.000004, wchange 0.00012597, angledelta 115.7 deg
step 273 - lrate 0.000004, wchange 0.00013144, angledelta 117.5 deg
step 274 - lrate 0.000004, wchange 0.00013182, angledelta 122.0 deg
step 275 - lrate 0.000004, wchange 0.00011103, angledelta 119.0 deg
step 276 - lrate 0.000004, wchange 0.00010714, angledelta 120.0 deg
step 277 - lrate 0.000004, wchange 0.00011227, angledelta 122.5 deg
step 278 - lrate 0.000004, wchange 0.00010733, angledelta 116.2 deg
step 279 - lrate 0.000004, wchange 0.00009924, angledelta 121.4 deg
step 280 - lrate 0.000004, wchange 0.00008928, angledelta 121.7 deg
step 281 - lrate 0.000004, wchange 0.00009796, angledelta 116.1 deg
step 282 - lrate 0.000004, wchange 0.00007943, angledelta 121.5 deg
step 283 - lrate 0.000003, wchange 0.00007402, angledelta 115.6 deg
step 284 - lrate 0.000003, wchange 0.00007402, angledelta 116.9 deg
step 285 - lrate 0.000003, wchange 0.00007508, angledelta 115.6 deg
step 286 - lrate 0.000003, wchange 0.00007454, angledelta 116.4 deg
step 287 - lrate 0.000003, wchange 0.00006318, angledelta 114.4 deg
step 288 - lrate 0.000003, wchange 0.00006924, angledelta 116.8 deg
step 289 - lrate 0.000003, wchange 0.00006908, angledelta 125.4 deg
step 290 - lrate 0.000003, wchange 0.00005151, angledelta 114.9 deg
step 291 - lrate 0.000003, wchange 0.00004517, angledelta 117.9 deg
step 292 - lrate 0.000003, wchange 0.00004879, angledelta 112.9 deg
step 293 - lrate 0.000003, wchange 0.00004336, angledelta 113.7 deg
step 294 - lrate 0.000003, wchange 0.00005136, angledelta 115.6 deg
step 295 - lrate 0.000003, wchange 0.00005032, angledelta 119.1 deg
step 296 - lrate 0.000003, wchange 0.00003803, angledelta 115.3 deg
step 297 - lrate 0.000003, wchange 0.00004227, angledelta 106.7 deg
step 298 - lrate 0.000003, wchange 0.00004323, angledelta 120.3 deg
